,match_id,times,gold_t_0,gold_t_1,gold_t_2,gold_t_3,gold_t_4,gold_t_128,gold_t_129,gold_t_130,gold_t_131,gold_t_132
26116,26182,900,4086,3667,3402,5254,4603,2882,4451,4685,4703,5606
26117,26183,900,5535,7792,3865,2520,2984,3332,6249,4720,5083,3541
26118,26184,900,4486,3574,2936,3323,7093,3134,7082,4071,4151,6842
26119,26185,900,7010,3128,6176,1870,3092,3491,4607,4860,2957,2034
26120,26186,900,6016,4437,5648,3262,2051,3338,4588,2941,3437,8779
26121,26187,900,5560,3256,4377,5141,3942,4990,5425,4441,2302,7992
26122,26188,900,4982,5515,2875,4530,5299,3016,5165,5190,2612,3598
26123,26189,900,5112,6387,3845,4459,5799,5365,2632,5235,2768,2699
26124,26190,900,3966,5390,3969,2687,1596,4768,4086,7278,4698,7894
26125,26191,900,3293,5594,7176,2514,6072,5379,5965,5367,4510,3928
26126,26192,900,4081,4355,2611,4748,4893,3943,3526,4605,3311,3182
26127,26193,900,4253,4031,3558,4703,7605,3611,2613,3272,4003,3228
26128,26194,900,4397,4059,6537,4629,6429,6509,4389,5221,2837,3551
26129,26195,900,5287,5503,5990,2368,2094,4136,3228,3148,5337,6157
26130,26196,900,4180,3733,3743,3777,4533,3355,3025,4098,3369,5827
26131,26197,900,4010,1854,6784,3961,3608,3691,5428,8595,3634,4969
26132,26198,900,3827,2475,5010,2691,4984,4421,7260,6109,2398,7604
26133,26199,900,4850,5108,5395,3806,3015,3299,3465,5102,3544,4585
26134,26200,900,5150,3599,2819,4684,3853,2949,4320,3431,5398,3604
26135,26201,900,5228,3109,2936,5299,3453,3028,6664,10210,5096,4448
26136,26202,900,6124,2639,6197,3140,2461,5459,2621,4246,3008,3268
26137,26203,900,2942,7262,4550,3632,2787,3300,7335,2507,4521,2115
26138,26204,900,5501,4664,4832,3307,3715,3670,4828,3605,2875,3635
26139,26205,900,2162,4448,6656,4599,2370,4579,2955,3638,3275,4988
26140,26206,900,3800,3658,3933,5296,5784,3732,3414,3278,3202,4186
26141,26207,900,5835,2838,3086,5415,5135,2029,4816,5432,4555,2634
26142,26208,900,4195,3951,6148,4769,4967,2431,5432,6454,7556,5201
26143,26209,900,3428,2655,3266,2842,3233,6109,4941,2766,6169,3514
26144,26210,900,5976,2304,4379,4456,4232,3924,2689,3623,4768,3551
26145,26211,900,4813,4070,4031,2795,4260,2729,6955,5770,2893,6029
26146,26212,900,5336,7480,2513,2595,3787,2870,7618,5147,2874,4204
26147,26213,900,2482,6989,4018,4645,5639,4634,2628,5613,3015,5251
26148,26214,900,4236,7007,4737,5024,6640,5244,2362,2399,2684,4017
26149,26215,900,1749,3986,4297,3957,3974,6717,3415,4654,4769,3419
26150,26216,900,3921,4304,5549,4340,4873,3030,3255,3981,4131,4661
26151,26217,900,3476,4939,5623,4298,3790,5576,5537,4928,2236,4488
26152,26218,900,4031,5823,8530,5005,2756,3681,3689,3032,5731,4722
26153,26219,900,4013,5238,5405,6505,3804,2518,5333,3165,4030,6894
26154,26220,900,5733,2950,5549,4088,2482,4620,3898,4018,2951,4512
26155,26221,900,5240,2551,5171,4971,6546,4692,2233,6881,3182,3489
26156,26222,900,2129,2443,4945,5408,5190,6305,6222,4090,5272,5905
26157,26223,900,4287,7016,2537,6947,3247,5053,3434,2285,5359,3829
26158,26224,900,5051,1942,4822,1998,7680,3438,4736,4684,2429,4321
26159,26225,900,4228,2846,8120,3049,6240,5653,3700,4597,5227,2183
26160,26226,900,6564,4236,3433,2599,5578,3490,2385,3007,6528,3744
26161,26227,900,3204,3581,3626,2451,3511,5604,3734,4939,3358,4511
26162,26228,900,2392,2461,5675,5575,2406,4793,4628,4066,3378,2844
26163,26229,900,3575,5874,5095,4424,3454,3442,4707,1948,3663,3795
26164,26230,900,6135,2598,3694,8686,3390,4288,5940,5566,4053,2351
26165,26231,900,1958,5147,4320,5860,3613,3889,4158,5820,3077,3132
26166,26232,900,4035,3516,3462,3230,4078,2327,4861,4938,2913,5542
26167,26233,900,6547,4768,3198,3232,5454,4412,2115,2132,2206,4555
26168,26234,900,1767,5180,4650,2547,2937,5907,3230,3166,5983,5175
26169,26235,900,3249,4856,3161,5097,4966,3460,4938,3038,6489,4956
26170,26236,900,5750,3924,4264,3073,6538,3488,3284,5022,4225,2938
26171,26237,900,1817,5443,4397,4244,4013,3140,4473,5946,5860,3301
26172,26238,900,3767,2349,4576,4155,4831,3558,2511,2909,6274,4213
26173,26239,900,5306,6595,2621,6408,4313,5239,2929,3132,3049,5739
26174,26240,900,2424,5539,2200,3545,4630,6328,4103,5316,3353,3259
26175,26241,900,4682,3096,3579,4533,6238,5244,6246,4128,2201,4616
26176,26242,900,3939,4520,2306,6881,4908,4718,4319,3174,3338,5102
26177,26243,900,6879,5848,5479,6354,5839,5193,2372,5030,4901,3018
26178,26244,900,4363,7067,4601,6378,2622,4775,4441,3305,5077,2970
26179,26245,900,3978,2948,2395,4439,2873,4122,5464,3411,4676,2633
26180,26246,900,5764,3393,4717,6560,2326,5447,2324,3349,4830,6303
26181,26247,900,4789,4072,4627,5076,3547,7217,3232,3087,7794,3946
26182,26248,900,3150,2370,3834,4607,3151,4961,4194,4949,6783,6025
26183,26249,900,4820,5259,4190,4997,3175,3121,6494,2961,4002,2970
26184,26250,900,1998,5088,2600,5070,4076,7089,6011,2483,2440,5247
26185,26251,900,3622,4002,5365,4128,2934,6556,4808,3855,4945,4250
26186,26252,900,4322,3953,4022,4538,2988,3130,6474,5693,3024,3388
26187,26253,900,2313,6096,6342,4979,5817,6353,3481,6265,2297,3321
26188,26254,900,4223,6232,5293,4018,5845,6074,4018,4218,6784,2540
26189,26255,900,2527,3855,2823,5542,4420,5237,3243,6279,2559,5077
26190,26256,900,6337,4998,6131,4689,3704,4461,3435,2861,3443,5124
26191,26257,900,5748,2275,6794,4619,2943,4799,3763,2309,6322,1759
26192,26258,900,3456,2136,3250,6263,4005,7341,4141,5048,5209,9877
26193,26259,900,4447,2567,6849,4709,3055,2230,5384,3139,5080,4455
26194,26260,900,5008,5302,2989,6964,4182,3927,5874,2887,3658,5875
26195,26261,900,4860,2831,3178,3198,4107,3335,8564,3782,5193,5098
26196,26262,900,4502,6390,4345,5711,2565,7296,4908,3666,4538,4942
26197,26263,900,3082,3071,6512,2996,4628,3438,2786,3207,3180,2921
26198,26264,900,4826,3235,3519,5572,6741,3852,2463,3232,3791,2459
26199,26265,900,4703,3885,3786,7105,3889,3235,2665,5020,2735,3101
26200,26266,900,2518,5421,4413,4024,4728,4787,4769,5027,2091,2800
26201,26267,900,3863,3397,4187,5159,5262,4517,3559,6434,2963,4352
26202,26268,900,2305,9959,5806,2238,5392,4097,6255,3385,3763,3828
26203,26269,900,3643,4181,4183,4175,4748,5660,4712,6118,4711,6508
26204,26270,900,5211,3188,4336,2950,4135,3234,6102,6222,4857,2327
26205,26271,900,4440,4089,4586,3280,5606,5290,3424,3770,3849,3631
26206,26272,900,6599,3103,4902,4621,2043,4662,3658,4107,4603,4822
26207,26273,900,2831,4280,3092,7348,6504,6355,3475,4901,6657,3654
26208,26274,900,6646,5798,2869,5982,2095,2907,4038,4779,7201,4039
26209,26275,900,4348,3641,3493,4567,4491,4248,5250,7186,5118,2723
26210,26276,900,5032,3004,4682,2359,3308,5601,4080,7535,3999,3320
26211,26277,900,2258,2832,5949,2099,4476,3368,3498,5549,7010,2604
26212,26278,900,4339,4718,1753,2648,9451,4939,4512,3084,5537,5405
26213,26279,900,4719,3743,4307,2991,4182,3542,5484,4522,3965,2283
26214,26280,900,8372,2735,5011,3264,3397,3549,2429,4501,5942,5609
26215,26281,900,5317,3920,5424,3338,4585,4244,3845,2642,3049,5392
26216,26282,900,10251,6139,4121,3476,3066,2863,6609,6895,6546,4458
26217,26283,900,4289,4906,6311,3200,5970,8620,5976,5567,4185,4697
26218,26284,900,3465,4661,6399,5543,3389,5578,2496,2527,3530,3548
26219,26285,900,5788,5792,3332,2215,3018,4765,5660,4801,3050,1725
26220,26286,900,2015,6195,3078,2791,6384,3653,4311,6916,4197,2989
26221,26287,900,6208,4174,4961,3851,4139,3367,3005,4871,2976,6458
26222,26288,900,2168,5181,4424,2274,3361,6783,4970,3396,2607,4610
26223,26289,900,4937,3342,6931,2343,3491,4258,3060,3833,5265,7071
26224,26290,900,2656,5800,6092,4485,8090,7483,4358,3739,3673,3775
26225,26291,900,3933,4232,4112,2852,4097,2110,3257,4427,5156,4205
26226,26292,900,3706,3478,4008,5105,2624,5181,3096,4382,6175,2757
26227,26293,900,4602,1845,5010,3098,4354,2992,4469,2815,5907,3775
26228,26294,900,6034,4809,7167,4487,8500,4551,3250,3770,4981,4342
26229,26295,900,4069,4318,6780,3299,4345,6051,3218,4329,3300,6354
26230,26296,900,5238,3734,5028,6526,4981,7822,4903,4264,4122,3819
26231,26297,900,2916,5596,3866,4959,5838,3941,3884,4284,6450,5866
26232,26298,900,2731,4824,1812,5048,3104,6317,2130,3014,4549,2418
26233,26299,900,6250,2605,4642,6370,3215,3522,4602,2507,5545,3588
26234,26300,900,5089,3247,3118,7255,5858,4084,3932,4555,3423,1923
26235,26301,900,2181,6360,5238,10616,3375,5191,3217,3141,5347,6566
26236,26302,900,5629,5771,5416,2923,4728,6993,4287,2001,6633,5392
26237,26303,900,2994,2416,4377,4545,5874,5468,2892,4872,2137,3240
26238,26304,900,3592,3662,5361,7530,6801,2286,3076,3839,3210,4798
26239,26305,900,3810,4295,5221,6059,3692,4220,5988,6885,2849,6335
26240,26306,900,2891,2966,5368,5283,5974,5069,3472,5312,4129,3274
26241,26307,900,2520,4792,4999,2556,2941,3142,2210,5970,7176,3298
26242,26308,900,3757,3713,4798,2879,4674,4169,3441,4766,6079,2860
26243,26309,900,6902,2954,4176,6841,4471,4509,4169,4429,3569,4707
26244,26310,900,4308,2636,3420,3973,8093,3000,1891,4599,3612,4407
26245,26311,900,5190,6846,2635,4566,3221,4348,3959,3734,5270,3788
26246,26312,900,6652,3546,2646,4608,6910,2222,7714,6631,4518,3140
26247,26313,900,4035,6876,7417,3862,4215,2477,9073,6381,3200,3071
26248,26314,900,7007,4731,6530,2965,2394,2612,5125,2133,6533,3585
26249,26315,900,4799,5974,5275,2887,3308,2978,2570,3581,5789,2880
26250,26316,900,7792,4427,4456,6115,3336,6210,5601,3032,3208,4797
26251,26317,900,5236,3299,4688,2211,3952,3531,4163,3516,3764,3371
26252,26318,900,4681,6533,5327,2057,5236,3914,5043,2299,3644,5598
26253,26319,900,4051,4112,3256,4759,3293,5626,3429,4437,4209,8083
26254,26320,900,3142,6166,2648,7019,5032,5142,6342,3684,3029,3944
26255,26321,900,7299,6509,2549,4106,3741,3855,2603,4317,3583,2639
26256,26322,900,3388,2942,2402,8148,3449,6272,2785,4667,5481,3186
26257,26323,900,5909,4468,5240,3533,2995,3114,4532,4689,3927,3834
26258,26324,900,6114,5075,5255,2548,5938,4179,4997,5864,5225,2051
26259,26325,900,4380,3717,6991,5338,3308,3407,4512,4420,3873,1709
26260,26326,900,6397,5441,4925,6867,4490,4612,5109,5576,4461,2090
26261,26327,900,5550,5067,2180,2354,1721,2660,5637,3030,5603,2917
26262,26328,900,3062,3986,2993,3063,3949,4518,8259,4976,3276,5026
26263,26329,900,3077,3772,3865,4020,3934,5384,3493,5712,3110,4730
26264,26330,900,3839,2405,3382,4410,5274,4895,3180,6830,3140,4503
26265,26331,900,4709,4465,2940,3903,6443,3945,3039,4387,6961,4884
26266,26332,900,5560,4074,4595,6795,5584,3339,4013,3146,3071,2394
26267,26333,900,5703,4874,3392,3466,4088,4757,4098,6700,3106,3320
26268,26334,900,4186,5172,5998,2965,3821,2878,4057,3593,4880,2434
26269,26335,900,5084,2796,6546,5697,4869,4264,4536,4485,3967,3595
26270,26336,900,2915,5688,5896,3777,3844,9395,4142,2994,3951,2823
26271,26337,900,3849,4941,4596,4240,5443,3961,3874,4288,3626,4582
26272,26338,900,6411,4674,5220,5101,3642,3223,7312,4109,2602,5329
26273,26339,900,6583,3890,3066,7023,5474,2836,4997,4812,3557,4480
26274,26340,900,5871,4851,6418,5339,2368,3689,2333,4603,4059,3598
26275,26341,900,3772,3471,4114,3245,6571,3167,2969,4250,5072,4894
26276,26342,900,4474,3323,3611,4002,4956,5937,5012,4940,3467,3924
26277,26343,900,4180,6274,3125,4889,3277,4274,2242,8083,2781,3571
26278,26344,900,4980,2378,3247,4358,4500,5888,5361,3826,2413,4230
26279,26345,900,5073,3876,4075,4482,4222,6182,4844,2909,3861,5679
26280,26346,900,4380,3998,2680,2876,3673,3964,5129,3978,3816,2370
26281,26347,900,5899,4500,4508,3116,2960,3904,6065,4534,6213,4879
26282,26348,900,5548,4852,3301,3571,3337,7128,4975,2108,5301,2172
26283,26349,900,2205,2532,2959,4802,6404,3544,3980,5910,7025,7387
26284,26350,900,3040,5348,6111,5768,2286,4815,5539,2982,4931,4003
26285,26351,900,4175,2848,5600,4247,5320,3975,2131,3565,4125,3563
26286,26352,900,4532,4079,3780,4358,3394,6772,2673,3022,4099,2487
26287,26353,900,2252,5031,5964,2844,4847,3470,6135,5875,4276,5667
26288,26354,900,3999,7918,3204,2990,5379,5589,3208,5544,6250,2678
26289,26355,900,3644,5220,3615,4503,6055,4078,3841,3706,2622,5639
26290,26356,900,5116,4362,3997,2716,2865,2691,5917,2277,3738,5977
26291,26357,900,4266,7350,3413,4514,3677,3648,4886,5207,4677,3981
26292,26358,900,3607,3243,2223,5302,3897,2988,3759,3627,4808,5685
26293,26359,900,7128,4585,2946,2575,4641,4971,3662,5346,5750,4618
26294,26360,900,4976,3476,3280,5049,2131,3266,2430,5412,6010,2689
26295,26361,900,2760,3988,6791,6247,5157,4723,2137,4575,6065,2508
26296,26362,900,5416,3036,2966,5133,5721,5293,5234,2435,2828,7499
26297,26363,900,5192,3532,4809,4360,3406,4218,3342,2588,5038,6826
26298,26364,900,5138,6076,2422,3348,3747,2650,4027,3626,5179,5443
26299,26365,900,3623,4638,2479,5279,2744,5889,3551,6051,3348,4010
26300,26366,900,3858,4102,2839,4168,4141,3249,5254,5695,3033,5636
26301,26367,900,2639,3441,6019,5869,3759,5155,2718,4904,3697,4801
26302,26368,900,5108,2456,4804,3711,2993,4525,3931,4107,6184,6635
26303,26369,900,7270,3613,4238,4802,5040,2321,1766,3698,3593,5775
26304,26370,900,4286,2981,3351,4605,4220,5395,4757,4966,3304,2605
26305,26371,900,4322,5159,4962,3568,3685,2520,4059,6874,3732,5033
26306,26372,900,5098,5164,3550,6805,2629,1977,4293,5709,5173,3587
26307,26373,900,3449,2948,4449,4874,5934,4476,4326,4542,7405,2653
26308,26374,900,4893,2681,3284,6267,5683,4776,3892,3921,6382,2542
26309,26375,900,4865,5725,5525,3044,5402,3115,4108,2461,4315,4395
26310,26376,900,4196,2613,3628,3347,3858,4154,6000,5055,2888,5283
26311,26377,900,1964,4463,3989,5807,3229,4122,3371,3109,2823,6879
26312,26378,900,2762,3690,4789,4760,3619,3808,5352,6440,2543,3244
26313,26379,900,6523,3911,7284,3462,4413,5584,4517,5599,4002,5423
26314,26380,900,5105,3640,10188,6389,3473,5639,5149,3282,4436,3451
26315,26381,900,4049,5055,3311,1667,3010,6827,3404,6201,6370,3135
26316,26382,900,4697,4096,4521,6317,3454,4411,2317,6427,4166,5604
26317,26383,900,2431,3936,5143,2224,3687,2577,3248,6324,5020,4611
26318,26384,900,2356,2917,3936,4549,5151,4828,3264,3089,3906,4959
26319,26385,900,5082,6166,4780,5449,6442,6495,2733,4330,5891,3709
26320,26386,900,4740,5271,4517,3403,2201,3971,3507,1945,3462,2789
26321,26387,900,3381,5381,6052,4256,2872,3358,3157,4234,6227,4224
26322,26388,900,3120,5235,3265,6069,1962,3161,5553,4076,5122,3687
26323,26389,900,6475,3177,5177,4834,4238,4592,3907,3318,4784,2682
26324,26390,900,3429,7416,6247,2202,4400,2780,2544,3383,5405,2400
26325,26391,900,2346,4390,2789,5190,6832,7839,4397,2743,4729,2043
26326,26392,900,5285,3849,4402,4648,2706,2950,6601,5929,3105,4078
26327,26393,900,4715,3137,2887,5361,5421,1712,1942,8055,5035,3602
26328,26394,900,5385,3572,3946,3820,3177,4675,3944,3280,3314,3508
26329,26395,900,4797,3243,6644,9268,2544,2998,5470,4220,5037,2026
26330,26396,900,7435,3719,8929,4967,4045,5898,6035,2608,2972,2783
26331,26397,900,3990,3334,3756,2653,5844,2955,2407,2217,3077,4517
26332,26398,900,2665,3919,2583,8499,4308,11599,3954,3496,7018,4956
26333,26399,900,3366,6160,5259,2651,2798,4693,7461,2149,4664,3113
26334,26400,900,5981,3091,2923,2896,4911,5923,2649,5931,4048,2813
26335,26401,900,6502,3443,1831,2503,5512,4082,3053,4121,3526,6837
26336,26402,900,5210,4012,3878,4478,7053,3659,3724,3937,3667,3579
26337,26403,900,5937,5327,2713,3787,4770,3632,5085,3237,2666,5328
26338,26404,900,2118,4301,5297,4002,8493,2846,5951,4386,3385,4523
26339,26405,900,2596,3666,6044,2852,5704,4201,4578,4938,3030,3441
26340,26406,900,3806,4641,3757,4184,4206,3128,4248,2286,3803,4328
26341,26407,900,5083,1661,1851,4618,3239,4059,4423,3756,5718,5705
26342,26408,900,4164,3368,2666,2758,4613,3516,3875,3184,5556,3508
26343,26409,900,3844,3691,4072,5125,2485,6045,5248,3047,8403,4953
26344,26410,900,2731,6126,4663,7313,3410,4669,3629,3229,5706,3270
26345,26411,900,3368,5274,4528,2377,3287,4909,3284,5460,6258,2698
26346,26412,900,4624,2860,4677,2387,6202,3989,3239,7482,6729,2700
26347,26413,900,2705,5407,6716,4224,3713,2681,4077,3866,2869,4870
26348,26414,900,3619,3413,5050,2619,3536,6562,3558,2867,4634,3940
26349,26415,900,6545,5444,3116,6237,3559,5375,5439,3114,4095,4109
26350,26416,900,3779,3224,2845,6103,4240,5424,6928,2196,4889,4980
26351,26417,900,4309,2781,6272,2703,5161,5133,5155,2210,4769,2555
26352,26418,900,2468,5159,4460,3569,3448,3282,5288,3832,6749,3624
26353,26419,900,5750,5648,5439,3501,3769,4737,5798,6189,4397,4513
26354,26420,900,4685,2773,6143,4265,4112,3128,4309,4970,3931,5395
26355,26421,900,4316,7137,4330,6041,3773,3874,5719,3097,6057,2930
26356,26422,900,4192,2804,5966,2751,5673,2302,4821,4004,4719,3583
26357,26423,900,1819,4594,5513,4391,3904,3599,5515,2937,4925,1638
26358,26424,900,4921,3674,3130,4492,3968,4181,3299,4034,4307,4836
26359,26425,900,3403,5321,3242,5779,4197,2810,2353,4993,1823,4675
26360,26426,900,4987,4108,4925,4092,4343,3188,2824,2914,3419,4608
26361,26427,900,7093,5169,3626,3723,4063,4454,3979,5469,5060,4000
26362,26428,900,4854,5946,3848,3805,2873,2864,2975,3988,2455,3464
26363,26429,900,4807,3021,2257,4712,7198,5225,2804,3463,3971,4591
26364,26430,900,7275,4239,3065,5809,4100,2779,5150,5835,3535,5159
26365,26431,900,4359,3742,2701,2049,6510,3214,2894,5248,5475,2356
26366,26432,900,4182,3540,5243,4534,4161,2428,4562,3384,3049,4940
26367,26433,900,6004,5276,4872,3234,3410,5058,3776,4969,2621,5318
26368,26434,900,3737,6585,4851,2853,3541,2979,3640,4275,4942,7039
26369,26435,900,5780,3056,4163,4058,6276,2190,4076,4565,5631,4676
26370,26436,900,4382,3985,2654,2917,3960,7296,4259,3664,2876,4392
26371,26437,900,5380,2735,5020,5166,4871,2784,4524,4791,5438,6092
26372,26438,900,5870,5281,4650,5294,4941,5104,4735,3381,4363,3518
26373,26439,900,4490,5827,4323,5226,3621,5066,2872,3767,4702,4718
26374,26440,900,4311,5051,4654,2302,2381,2663,4337,4101,4787,4160
26375,26441,900,4994,4477,3505,2687,4445,7140,2447,3142,3400,3776
26376,26442,900,4519,3299,4552,3368,6988,3470,4790,5682,4301,2680
26377,26443,900,3843,5118,3330,3740,4397,4129,7823,3840,3278,3923
26378,26444,900,2825,6571,5434,2797,3650,4349,2733,3102,2340,5991
26379,26445,900,6986,3354,4542,3089,5611,5658,3705,3004,6253,2330
26380,26446,900,5113,6384,2032,8149,2703,5379,3400,3245,4002,5851
26381,26447,900,6175,5886,4741,7378,4575,2854,3478,2080,4881,4833
26382,26448,900,2431,6025,4517,2720,5805,6339,4338,4954,3201,4312
26383,26449,900,5275,5963,3888,3844,4502,4959,3707,3603,3662,1859
26384,26450,900,1963,4700,2410,2860,5102,6233,7970,2339,5307,2614
26385,26451,900,3419,4599,3987,4532,2484,4273,4611,4054,4708,3848
26386,26452,900,2120,2478,7336,5248,2860,6351,5708,3472,3286,5339
26387,26453,900,4169,2118,3677,5109,4394,6029,2376,4735,4096,2143
26388,26454,900,5175,3465,3077,5586,4542,2818,4656,4813,4001,2386
26389,26455,900,4999,3043,4950,6307,5869,6415,5853,7247,3349,3974
26390,26456,900,4511,4029,3779,3907,3898,4105,6451,3734,6040,4794
26391,26457,900,4496,3545,2839,5099,4910,5433,3208,3067,4900,7758
26392,26458,900,3500,4277,2320,5836,3345,3234,4208,6006,3406,4466
26393,26459,900,5390,4683,3495,2920,3539,4734,4977,3576,4055,2266
26394,26460,900,5201,3680,4292,4420,4639,2795,3627,3362,3784,3903
26395,26461,900,5722,5814,4111,4804,6671,2680,2261,5503,3980,4861
26396,26462,900,4510,3862,4884,5501,6466,3828,3252,6129,3469,2900
26397,26463,900,5217,4938,3033,4430,4029,3061,6478,4928,5130,3135
26398,26464,900,4505,4632,4375,3439,4718,7176,3840,4521,2471,5438
26399,26465,900,4383,5125,2141,4811,5259,6128,4235,5312,2594,7762
26400,26466,900,5179,5083,4835,2921,4176,6142,4971,4925,6433,3766
26401,26467,900,4454,3666,4861,5070,5914,3893,2088,3509,2955,5043
26402,26468,900,4955,6327,2825,2160,6633,3846,4323,6611,3537,3740
26403,26469,900,2083,4345,5372,2244,2863,4488,4674,2734,2046,1787
26404,26470,900,3655,3980,5940,4848,8036,2993,3766,5579,1737,3312
26405,26471,900,5234,3947,3655,5216,5295,2888,4936,3635,5086,1692
26406,26472,900,4356,3001,4360,6786,4897,5322,4847,5518,4375,4502
26407,26473,900,5017,1784,1921,4180,4449,5539,2665,2229,5030,7245
26408,26474,900,2440,5586,3032,6739,3649,5150,4502,3623,2557,5681
26409,26475,900,5735,2838,3441,4542,4068,3330,3334,3299,4578,6169
26410,26476,900,3769,3244,4349,6972,2824,2242,5113,3545,4852,4275
26411,26477,900,4805,5930,3455,4669,5185,4989,5316,2208,4545,4994
26412,26478,900,3325,5334,3313,6835,5117,4667,4726,2230,5344,4188
26413,26479,900,3669,6103,4379,5122,4894,6177,5550,4081,6177,3057
26414,26480,900,3811,2364,3092,4959,2643,4893,4214,4444,4551,2408
26415,26481,900,4150,4085,2932,2630,3088,6326,4648,3134,2455,3281
26416,26482,900,4724,3979,5164,4345,2796,3529,4018,4154,4015,3721
26417,26483,900,4548,5891,5885,1499,3868,3503,6095,4949,5930,4896
26418,26484,900,3385,8718,4962,4179,3053,4836,5227,3697,4909,5404
26419,26485,900,3159,2927,4931,4669,5327,2860,2571,5610,3511,6372
26420,26486,900,3703,4908,4200,4131,3261,4464,4301,3015,4087,3177
26421,26487,900,5169,2696,3241,3576,5393,6841,3744,5031,4016,3726
